
default_dir_path: ../../ply_data/translation_only/

corresp_img_file_name: 

corresp_ply_file_name: 
s10-t110.dat
s10.dat

img_file_path: 

ply_file_path: 
transform_rotate_simulation::
Point: corresp_plypoint
 -5  -5 -10
-5 -5 -8
-5 -5 -6
-5 -5 -4
-5 -5 -2
-5 -5  0
-5 -5  2
-5 -5  4
-5 -5  6
-5 -5  8
-5 -5 10
 -5  -3 -10
-5 -3 -8
-5 -3 -6
-5 -3 -4
-5 -3 -2
-5 -3  0
-5 -3  2
-5 -3  4
-5 -3  6
-5 -3  8
-5 -3 10
 -5  -1 -10
-5 -1 -8
-5 -1 -6
-5 -1 -4
-5 -1 -2
-5 -1  0
-5 -1  2
-5 -1  4
-5 -1  6
-5 -1  8
-5 -1 10
 -5   1 -10
-5  1 -8
-5  1 -6
-5  1 -4
-5  1 -2
-5  1  0
-5  1  2
-5  1  4
-5  1  6
-5  1  8
-5  1 10
 -5   3 -10
-5  3 -8
-5  3 -6
-5  3 -4
-5  3 -2
-5  3  0
-5  3  2
-5  3  4
-5  3  6
-5  3  8
-5  3 10
 -5   5 -10
-5  5 -8
-5  5 -6
-5  5 -4
-5  5 -2
-5  5  0
-5  5  2
-5  5  4
-5  5  6
-5  5  8
-5  5 10
 -5   7 -10
-5  7 -8
-5  7 -6
-5  7 -4
-5  7 -2
-5  7  0
-5  7  2
-5  7  4
-5  7  6
-5  7  8
-5  7 10
 -5   9 -10
-5  9 -8
-5  9 -6
-5  9 -4
-5  9 -2
-5  9  0
-5  9  2
-5  9  4
-5  9  6
-5  9  8
-5  9 10
 -5  11 -10
-5 11 -8
-5 11 -6
-5 11 -4
-5 11 -2
-5 11  0
-5 11  2
-5 11  4
-5 11  6
-5 11  8
-5 11 10
 -5  13 -10
-5 13 -8
-5 13 -6
-5 13 -4
-5 13 -2
-5 13  0
-5 13  2
-5 13  4
-5 13  6
-5 13  8
-5 13 10
 -5  15 -10
-5 15 -8
-5 15 -6
-5 15 -4
-5 15 -2
-5 15  0
-5 15  2
-5 15  4
-5 15  6
-5 15  8
-5 15 10
 -3  -5 -10
-3 -5 -8
-3 -5 -6
-3 -5 -4
-3 -5 -2
-3 -5  0
-3 -5  2
-3 -5  4
-3 -5  6
-3 -5  8
-3 -5 10
 -3  -3 -10
-3 -3 -8
-3 -3 -6
-3 -3 -4
-3 -3 -2
-3 -3  0
-3 -3  2
-3 -3  4
-3 -3  6
-3 -3  8
-3 -3 10
 -3  -1 -10
-3 -1 -8
-3 -1 -6
-3 -1 -4
-3 -1 -2
-3 -1  0
-3 -1  2
-3 -1  4
-3 -1  6
-3 -1  8
-3 -1 10
 -3   1 -10
-3  1 -8
-3  1 -6
-3  1 -4
-3  1 -2
-3  1  0
-3  1  2
-3  1  4
-3  1  6
-3  1  8
-3  1 10
 -3   3 -10
-3  3 -8
-3  3 -6
-3  3 -4
-3  3 -2
-3  3  0
-3  3  2
-3  3  4
-3  3  6
-3  3  8
-3  3 10
 -3   5 -10
-3  5 -8
-3  5 -6
-3  5 -4
-3  5 -2
-3  5  0
-3  5  2
-3  5  4
-3  5  6
-3  5  8
-3  5 10
 -3   7 -10
-3  7 -8
-3  7 -6
-3  7 -4
-3  7 -2
-3  7  0
-3  7  2
-3  7  4
-3  7  6
-3  7  8
-3  7 10
 -3   9 -10
-3  9 -8
-3  9 -6
-3  9 -4
-3  9 -2
-3  9  0
-3  9  2
-3  9  4
-3  9  6
-3  9  8
-3  9 10
 -3  11 -10
-3 11 -8
-3 11 -6
-3 11 -4
-3 11 -2
-3 11  0
-3 11  2
-3 11  4
-3 11  6
-3 11  8
-3 11 10
 -3  13 -10
-3 13 -8
-3 13 -6
-3 13 -4
-3 13 -2
-3 13  0
-3 13  2
-3 13  4
-3 13  6
-3 13  8
-3 13 10
 -3  15 -10
-3 15 -8
-3 15 -6
-3 15 -4
-3 15 -2
-3 15  0
-3 15  2
-3 15  4
-3 15  6
-3 15  8
-3 15 10
 -1  -5 -10
-1 -5 -8
-1 -5 -6
-1 -5 -4
-1 -5 -2
-1 -5  0
-1 -5  2
-1 -5  4
-1 -5  6
-1 -5  8
-1 -5 10
 -1  -3 -10
-1 -3 -8
-1 -3 -6
-1 -3 -4
-1 -3 -2
-1 -3  0
-1 -3  2
-1 -3  4
-1 -3  6
-1 -3  8
-1 -3 10
 -1  -1 -10
-1 -1 -8
-1 -1 -6
-1 -1 -4
-1 -1 -2
-1 -1  0
-1 -1  2
-1 -1  4
-1 -1  6
-1 -1  8
-1 -1 10
 -1   1 -10
-1  1 -8
-1  1 -6
-1  1 -4
-1  1 -2
-1  1  0
-1  1  2
-1  1  4
-1  1  6
-1  1  8
-1  1 10
 -1   3 -10
-1  3 -8
-1  3 -6
-1  3 -4
-1  3 -2
-1  3  0
-1  3  2
-1  3  4
-1  3  6
-1  3  8
-1  3 10
 -1   5 -10
-1  5 -8
-1  5 -6
-1  5 -4
-1  5 -2
-1  5  0
-1  5  2
-1  5  4
-1  5  6
-1  5  8
-1  5 10
 -1   7 -10
-1  7 -8
-1  7 -6
-1  7 -4
-1  7 -2
-1  7  0
-1  7  2
-1  7  4
-1  7  6
-1  7  8
-1  7 10
 -1   9 -10
-1  9 -8
-1  9 -6
-1  9 -4
-1  9 -2
-1  9  0
-1  9  2
-1  9  4
-1  9  6
-1  9  8
-1  9 10
 -1  11 -10
-1 11 -8
-1 11 -6
-1 11 -4
-1 11 -2
-1 11  0
-1 11  2
-1 11  4
-1 11  6
-1 11  8
-1 11 10
 -1  13 -10
-1 13 -8
-1 13 -6
-1 13 -4
-1 13 -2
-1 13  0
-1 13  2
-1 13  4
-1 13  6
-1 13  8
-1 13 10
 -1  15 -10
-1 15 -8
-1 15 -6
-1 15 -4
-1 15 -2
-1 15  0
-1 15  2
-1 15  4
-1 15  6
-1 15  8
-1 15 10
  1  -5 -10
 1 -5 -8
 1 -5 -6
 1 -5 -4
 1 -5 -2
 1 -5  0
 1 -5  2
 1 -5  4
 1 -5  6
 1 -5  8
 1 -5 10
  1  -3 -10
 1 -3 -8
 1 -3 -6
 1 -3 -4
 1 -3 -2
 1 -3  0
 1 -3  2
 1 -3  4
 1 -3  6
 1 -3  8
 1 -3 10
  1  -1 -10
 1 -1 -8
 1 -1 -6
 1 -1 -4
 1 -1 -2
 1 -1  0
 1 -1  2
 1 -1  4
 1 -1  6
 1 -1  8
 1 -1 10
  1   1 -10
 1  1 -8
 1  1 -6
 1  1 -4
 1  1 -2
1 1 0
1 1 2
1 1 4
1 1 6
1 1 8
 1  1 10
  1   3 -10
 1  3 -8
 1  3 -6
 1  3 -4
 1  3 -2
1 3 0
1 3 2
1 3 4
1 3 6
1 3 8
 1  3 10
  1   5 -10
 1  5 -8
 1  5 -6
 1  5 -4
 1  5 -2
1 5 0
1 5 2
1 5 4
1 5 6
1 5 8
 1  5 10
  1   7 -10
 1  7 -8
 1  7 -6
 1  7 -4
 1  7 -2
1 7 0
1 7 2
1 7 4
1 7 6
1 7 8
 1  7 10
  1   9 -10
 1  9 -8
 1  9 -6
 1  9 -4
 1  9 -2
1 9 0
1 9 2
1 9 4
1 9 6
1 9 8
 1  9 10
  1  11 -10
 1 11 -8
 1 11 -6
 1 11 -4
 1 11 -2
 1 11  0
 1 11  2
 1 11  4
 1 11  6
 1 11  8
 1 11 10
  1  13 -10
 1 13 -8
 1 13 -6
 1 13 -4
 1 13 -2
 1 13  0
 1 13  2
 1 13  4
 1 13  6
 1 13  8
 1 13 10
  1  15 -10
 1 15 -8
 1 15 -6
 1 15 -4
 1 15 -2
 1 15  0
 1 15  2
 1 15  4
 1 15  6
 1 15  8
 1 15 10
  3  -5 -10
 3 -5 -8
 3 -5 -6
 3 -5 -4
 3 -5 -2
 3 -5  0
 3 -5  2
 3 -5  4
 3 -5  6
 3 -5  8
 3 -5 10
  3  -3 -10
 3 -3 -8
 3 -3 -6
 3 -3 -4
 3 -3 -2
 3 -3  0
 3 -3  2
 3 -3  4
 3 -3  6
 3 -3  8
 3 -3 10
  3  -1 -10
 3 -1 -8
 3 -1 -6
 3 -1 -4
 3 -1 -2
 3 -1  0
 3 -1  2
 3 -1  4
 3 -1  6
 3 -1  8
 3 -1 10
  3   1 -10
 3  1 -8
 3  1 -6
 3  1 -4
 3  1 -2
3 1 0
3 1 2
3 1 4
3 1 6
3 1 8
 3  1 10
  3   3 -10
 3  3 -8
 3  3 -6
 3  3 -4
 3  3 -2
3 3 0
3 3 2
3 3 4
3 3 6
3 3 8
 3  3 10
  3   5 -10
 3  5 -8
 3  5 -6
 3  5 -4
 3  5 -2
3 5 0
3 5 2
3 5 4
3 5 6
3 5 8
 3  5 10
  3   7 -10
 3  7 -8
 3  7 -6
 3  7 -4
 3  7 -2
3 7 0
3 7 2
3 7 4
3 7 6
3 7 8
 3  7 10
  3   9 -10
 3  9 -8
 3  9 -6
 3  9 -4
 3  9 -2
3 9 0
3 9 2
3 9 4
3 9 6
3 9 8
 3  9 10
  3  11 -10
 3 11 -8
 3 11 -6
 3 11 -4
 3 11 -2
 3 11  0
 3 11  2
 3 11  4
 3 11  6
 3 11  8
 3 11 10
  3  13 -10
 3 13 -8
 3 13 -6
 3 13 -4
 3 13 -2
 3 13  0
 3 13  2
 3 13  4
 3 13  6
 3 13  8
 3 13 10
  3  15 -10
 3 15 -8
 3 15 -6
 3 15 -4
 3 15 -2
 3 15  0
 3 15  2
 3 15  4
 3 15  6
 3 15  8
 3 15 10
  5  -5 -10
 5 -5 -8
 5 -5 -6
 5 -5 -4
 5 -5 -2
 5 -5  0
 5 -5  2
 5 -5  4
 5 -5  6
 5 -5  8
 5 -5 10
  5  -3 -10
 5 -3 -8
 5 -3 -6
 5 -3 -4
 5 -3 -2
 5 -3  0
 5 -3  2
 5 -3  4
 5 -3  6
 5 -3  8
 5 -3 10
  5  -1 -10
 5 -1 -8
 5 -1 -6
 5 -1 -4
 5 -1 -2
 5 -1  0
 5 -1  2
 5 -1  4
 5 -1  6
 5 -1  8
 5 -1 10
  5   1 -10
 5  1 -8
 5  1 -6
 5  1 -4
 5  1 -2
5 1 0
5 1 2
5 1 4
5 1 6
5 1 8
 5  1 10
  5   3 -10
 5  3 -8
 5  3 -6
 5  3 -4
 5  3 -2
5 3 0
5 3 2
5 3 4
5 3 6
5 3 8
 5  3 10
  5   5 -10
 5  5 -8
 5  5 -6
 5  5 -4
 5  5 -2
5 5 0
5 5 2
5 5 4
5 5 6
5 5 8
 5  5 10
  5   7 -10
 5  7 -8
 5  7 -6
 5  7 -4
 5  7 -2
5 7 0
5 7 2
5 7 4
5 7 6
5 7 8
 5  7 10
  5   9 -10
 5  9 -8
 5  9 -6
 5  9 -4
 5  9 -2
5 9 0
5 9 2
5 9 4
5 9 6
5 9 8
 5  9 10
  5  11 -10
 5 11 -8
 5 11 -6
 5 11 -4
 5 11 -2
 5 11  0
 5 11  2
 5 11  4
 5 11  6
 5 11  8
 5 11 10
  5  13 -10
 5 13 -8
 5 13 -6
 5 13 -4
 5 13 -2
 5 13  0
 5 13  2
 5 13  4
 5 13  6
 5 13  8
 5 13 10
  5  15 -10
 5 15 -8
 5 15 -6
 5 15 -4
 5 15 -2
 5 15  0
 5 15  2
 5 15  4
 5 15  6
 5 15  8
 5 15 10
  7  -5 -10
 7 -5 -8
 7 -5 -6
 7 -5 -4
 7 -5 -2
 7 -5  0
 7 -5  2
 7 -5  4
 7 -5  6
 7 -5  8
 7 -5 10
  7  -3 -10
 7 -3 -8
 7 -3 -6
 7 -3 -4
 7 -3 -2
 7 -3  0
 7 -3  2
 7 -3  4
 7 -3  6
 7 -3  8
 7 -3 10
  7  -1 -10
 7 -1 -8
 7 -1 -6
 7 -1 -4
 7 -1 -2
 7 -1  0
 7 -1  2
 7 -1  4
 7 -1  6
 7 -1  8
 7 -1 10
  7   1 -10
 7  1 -8
 7  1 -6
 7  1 -4
 7  1 -2
7 1 0
7 1 2
7 1 4
7 1 6
7 1 8
 7  1 10
  7   3 -10
 7  3 -8
 7  3 -6
 7  3 -4
 7  3 -2
7 3 0
7 3 2
7 3 4
7 3 6
7 3 8
 7  3 10
  7   5 -10
 7  5 -8
 7  5 -6
 7  5 -4
 7  5 -2
7 5 0
7 5 2
7 5 4
7 5 6
7 5 8
 7  5 10
  7   7 -10
 7  7 -8
 7  7 -6
 7  7 -4
 7  7 -2
7 7 0
7 7 2
7 7 4
7 7 6
7 7 8
 7  7 10
  7   9 -10
 7  9 -8
 7  9 -6
 7  9 -4
 7  9 -2
7 9 0
7 9 2
7 9 4
7 9 6
7 9 8
 7  9 10
  7  11 -10
 7 11 -8
 7 11 -6
 7 11 -4
 7 11 -2
 7 11  0
 7 11  2
 7 11  4
 7 11  6
 7 11  8
 7 11 10
  7  13 -10
 7 13 -8
 7 13 -6
 7 13 -4
 7 13 -2
 7 13  0
 7 13  2
 7 13  4
 7 13  6
 7 13  8
 7 13 10
  7  15 -10
 7 15 -8
 7 15 -6
 7 15 -4
 7 15 -2
 7 15  0
 7 15  2
 7 15  4
 7 15  6
 7 15  8
