
default_dir_path: ../../ply_data/translation_only/

corresp_img_file_name: 

corresp_ply_file_name: 
s10-t001.dat
s10.dat

img_file_path: 

ply_file_path: 
transform_rotate_simulation::
Point: corresp_plypoint
-10 -10  -9
-10 -10  -7
-10 -10  -5
-10 -10  -3
-10 -10  -1
-10 -10   1
-10 -10   3
-10 -10   5
-10 -10   7
-10 -10   9
-10 -10  11
-10  -8  -9
-10  -8  -7
-10  -8  -5
-10  -8  -3
-10  -8  -1
-10  -8   1
-10  -8   3
-10  -8   5
-10  -8   7
-10  -8   9
-10  -8  11
-10  -6  -9
-10  -6  -7
-10  -6  -5
-10  -6  -3
-10  -6  -1
-10  -6   1
-10  -6   3
-10  -6   5
-10  -6   7
-10  -6   9
-10  -6  11
-10  -4  -9
-10  -4  -7
-10  -4  -5
-10  -4  -3
-10  -4  -1
-10  -4   1
-10  -4   3
-10  -4   5
-10  -4   7
-10  -4   9
-10  -4  11
-10  -2  -9
-10  -2  -7
-10  -2  -5
-10  -2  -3
-10  -2  -1
-10  -2   1
-10  -2   3
-10  -2   5
-10  -2   7
-10  -2   9
-10  -2  11
-10   0  -9
-10   0  -7
-10   0  -5
-10   0  -3
-10   0  -1
-10   0   1
-10   0   3
-10   0   5
-10   0   7
-10   0   9
-10   0  11
-10   2  -9
-10   2  -7
-10   2  -5
-10   2  -3
-10   2  -1
-10   2   1
-10   2   3
-10   2   5
-10   2   7
-10   2   9
-10   2  11
-10   4  -9
-10   4  -7
-10   4  -5
-10   4  -3
-10   4  -1
-10   4   1
-10   4   3
-10   4   5
-10   4   7
-10   4   9
-10   4  11
-10   6  -9
-10   6  -7
-10   6  -5
-10   6  -3
-10   6  -1
-10   6   1
-10   6   3
-10   6   5
-10   6   7
-10   6   9
-10   6  11
-10   8  -9
-10   8  -7
-10   8  -5
-10   8  -3
-10   8  -1
-10   8   1
-10   8   3
-10   8   5
-10   8   7
-10   8   9
-10   8  11
-10  10  -9
-10  10  -7
-10  10  -5
-10  10  -3
-10  10  -1
-10  10   1
-10  10   3
-10  10   5
-10  10   7
-10  10   9
-10  10  11
 -8 -10  -9
 -8 -10  -7
 -8 -10  -5
 -8 -10  -3
 -8 -10  -1
 -8 -10   1
 -8 -10   3
 -8 -10   5
 -8 -10   7
 -8 -10   9
 -8 -10  11
-8 -8 -9
-8 -8 -7
-8 -8 -5
-8 -8 -3
-8 -8 -1
-8 -8  1
-8 -8  3
-8 -8  5
-8 -8  7
-8 -8  9
-8 -8 11
-8 -6 -9
-8 -6 -7
-8 -6 -5
-8 -6 -3
-8 -6 -1
-8 -6  1
-8 -6  3
-8 -6  5
-8 -6  7
-8 -6  9
-8 -6 11
-8 -4 -9
-8 -4 -7
-8 -4 -5
-8 -4 -3
-8 -4 -1
-8 -4  1
-8 -4  3
-8 -4  5
-8 -4  7
-8 -4  9
-8 -4 11
-8 -2 -9
-8 -2 -7
-8 -2 -5
-8 -2 -3
-8 -2 -1
-8 -2  1
-8 -2  3
-8 -2  5
-8 -2  7
-8 -2  9
-8 -2 11
-8  0 -9
-8  0 -7
-8  0 -5
-8  0 -3
-8  0 -1
-8  0  1
-8  0  3
-8  0  5
-8  0  7
-8  0  9
-8  0 11
-8  2 -9
-8  2 -7
-8  2 -5
-8  2 -3
-8  2 -1
-8  2  1
-8  2  3
-8  2  5
-8  2  7
-8  2  9
-8  2 11
-8  4 -9
-8  4 -7
-8  4 -5
-8  4 -3
-8  4 -1
-8  4  1
-8  4  3
-8  4  5
-8  4  7
-8  4  9
-8  4 11
-8  6 -9
-8  6 -7
-8  6 -5
-8  6 -3
-8  6 -1
-8  6  1
-8  6  3
-8  6  5
-8  6  7
-8  6  9
-8  6 11
-8  8 -9
-8  8 -7
-8  8 -5
-8  8 -3
-8  8 -1
-8  8  1
-8  8  3
-8  8  5
-8  8  7
-8  8  9
-8  8 11
-8 10 -9
-8 10 -7
-8 10 -5
-8 10 -3
-8 10 -1
-8 10  1
-8 10  3
-8 10  5
-8 10  7
-8 10  9
-8 10 11
 -6 -10  -9
 -6 -10  -7
 -6 -10  -5
 -6 -10  -3
 -6 -10  -1
 -6 -10   1
 -6 -10   3
 -6 -10   5
 -6 -10   7
 -6 -10   9
 -6 -10  11
-6 -8 -9
-6 -8 -7
-6 -8 -5
-6 -8 -3
-6 -8 -1
-6 -8  1
-6 -8  3
-6 -8  5
-6 -8  7
-6 -8  9
-6 -8 11
-6 -6 -9
-6 -6 -7
-6 -6 -5
-6 -6 -3
-6 -6 -1
-6 -6  1
-6 -6  3
-6 -6  5
-6 -6  7
-6 -6  9
-6 -6 11
-6 -4 -9
-6 -4 -7
-6 -4 -5
-6 -4 -3
-6 -4 -1
-6 -4  1
-6 -4  3
-6 -4  5
-6 -4  7
-6 -4  9
-6 -4 11
-6 -2 -9
-6 -2 -7
-6 -2 -5
-6 -2 -3
-6 -2 -1
-6 -2  1
-6 -2  3
-6 -2  5
-6 -2  7
-6 -2  9
-6 -2 11
-6  0 -9
-6  0 -7
-6  0 -5
-6  0 -3
-6  0 -1
-6  0  1
-6  0  3
-6  0  5
-6  0  7
-6  0  9
-6  0 11
-6  2 -9
-6  2 -7
-6  2 -5
-6  2 -3
-6  2 -1
-6  2  1
-6  2  3
-6  2  5
-6  2  7
-6  2  9
-6  2 11
-6  4 -9
-6  4 -7
-6  4 -5
-6  4 -3
-6  4 -1
-6  4  1
-6  4  3
-6  4  5
-6  4  7
-6  4  9
-6  4 11
-6  6 -9
-6  6 -7
-6  6 -5
-6  6 -3
-6  6 -1
-6  6  1
-6  6  3
-6  6  5
-6  6  7
-6  6  9
-6  6 11
-6  8 -9
-6  8 -7
-6  8 -5
-6  8 -3
-6  8 -1
-6  8  1
-6  8  3
-6  8  5
-6  8  7
-6  8  9
-6  8 11
-6 10 -9
-6 10 -7
