# ガウスノイズ付加データ No.0 (ガウスノイズの分散: 1)
point
# データ数
1331
# データ (ここから)
-74.8712 -116.57 -104.099
-70.4321 -117.926 -84.8261
-65.3644 -123.574 -66.367
-59.2764 -123.954 -46.4269
-55.6106 -127.456 -27.8452
-50.1159 -133.497 -9.51181
-43.6914 -136.384 8.95255
-42.704 -137.002 30.8709
-34.4509 -142.675 47.9662
-29.726 -146.49 66.8962
-25.8432 -146.854 86.177
-83.6573 -97.6945 -101.142
-79.4469 -101.79 -80.0776
-72.5608 -106.439 -60.5199
-66.645 -106.294 -42.7601
-61.6338 -111.306 -23.1042
-59.8999 -113.943 -4.43853
-52.7825 -117.435 17.0236
-47.548 -119.644 35.4522
-41.8682 -124.372 53.9363
-36.7483 -126.766 72.7632
-31.385 -129.053 91.9726
-91.088 -80.2248 -93.1291
-86.7393 -83.0796 -75.1065
-78.8312 -86.8624 -58.8558
-74.4329 -91.6709 -38.3807
-73.4193 -93.7266 -17.7473
-65.7995 -95.7773 0.545433
-62.6473 -98.963 18.9509
-56.0887 -103.039 39.5978
-50.1712 -105.558 58.8356
-45.557 -108.465 75.8957
-41.3867 -112.552 95.1309
-97.5125 -62.5261 -88.18
-91.7265 -65.9918 -70.9974
-87.2635 -69.6727 -50.917
-82.8176 -70.3014 -33.9579
-78.8002 -76.5205 -12.9441
-74.1364 -78.5837 5.00219
-68.5745 -81.8703 25.9566
-63.8445 -86.0716 44.7901
-55.0471 -88.8375 62.0827
-54.7365 -90.665 84.0734
-48.901 -93.8946 100.023
-106.077 -45.5832 -85.577
-101.215 -48.1407 -64.7554
-96.8752 -52.0637 -45.874
-89.1031 -55.4707 -26.9145
-87.0797 -56.5293 -9.73465
-79.5218 -59.8092 10.0557
-75.8842 -64.8537 30.2102
-72.9078 -67.6493 49.2605
-67.6645 -70.4999 67.9023
-61.7263 -73.3048 87.7203
-54.4726 -75.7499 107.934
-113.014 -27.9188 -79.5486
-108.544 -31.3731 -61.7356
-102.979 -33.5215 -41.1349
-99.4136 -36.4651 -22.5871
-92.7416 -41.1249 -3.45746
-87.2141 -42.9491 15.2117
-83.759 -45.9479 34.0556
-77.8323 -47.1369 54.3825
-73.338 -51.2672 72.9883
-67.7963 -56.0659 92.6989
-62.9926 -58.338 112.309
-121.407 -8.33025 -74.5644
-115.374 -14.2961 -54.1517
-110.767 -15.9461 -36.7828
-107.182 -19.5017 -16.7203
-102.126 -19.6301 2.02314
-97.4131 -25.9284 21.4758
-90.0051 -28.7747 40.8344
-86.7843 -32.5985 59.1955
-82.0991 -34.1362 79.3334
-75.0798 -38.3897 97.3739
-71.9339 -42.3683 114.617
-128.974 8.62726 -68.6021
-123.271 6.32595 -50.3677
-120.013 2.46455 -32.8142
-113.453 -2.76696 -12.853
-108.086 -3.33416 6.50682
-104.155 -6.22368 26.7575
-97.043 -11.9278 46.7841
-94.4494 -12.1866 63.9585
-91.5837 -18.1947 82.1198
-82.9344 -20.4478 100.291
-81.5966 -22.4394 119.309
-137.998 25.4449 -63.8749
-132.755 21.8975 -45.9911
-127.243 20.5872 -26.0791
-121.775 17.8324 -7.81973
-114.589 12.1076 12.6924
-112.085 8.56723 29.1914
-106.724 8.90014 50.9563
-101.642 4.68932 70.7192
-96.8275 0.635001 87.884
-93.01 -1.80767 106.99
-87.0326 -4.82182 125.601
-142.984 44.222 -59.1455
-137.448 38.7884 -39.5557
-135.463 37.7933 -20.9636
-129.72 33.8429 -1.10575
-124.533 31.3469 17.2124
-118.661 27.6004 35.7374
-114.38 25.5853 55.7026
-109.425 23.0083 72.802
-102.713 17.2436 94.2057
-99.7073 14.6487 112.273
-94.4876 10.5107 130.256
-152.509 61.6915 -54.0606
-147.015 58.8964 -36.2713
-141.653 54.8473 -16.8203
-136.574 52.6267 0.781729
-134.221 49.6371 22.9935
-125.902 45.8001 42.5672
-120.452 43.888 60.2956
-116.724 37.7666 78.253
-111.872 34.2561 99.3704
-107.215 33.4149 117.54
-102.954 29.0161 137.752
-57.9514 -106.689 -106.908
-51.1223 -110.99 -88.023
-46.3279 -112.475 -69.2721
-44.6857 -116.953 -51.6606
-38.127 -121.59 -31.0548
-32.0498 -123.031 -12.9753
-25.1151 -126.634 6.7007
-22.5136 -129.842 24.4722
-18.0799 -134.899 43.8729
-11.5512 -135.774 65.5709
-9.86934 -140.022 83.3592
-65.2925 -91.4403 -103.046
-59.6621 -92.7035 -80.5828
-55.9944 -95.8561 -65.4599
-49.6142 -98.4549 -43.2588
-43.9813 -101.172 -25.6127
-41.2975 -105.291 -5.5399
-36.0992 -108.36 11.9883
-30.0324 -112.365 30.3313
-27.5711 -114.467 48.1772
-19.9036 -116.584 69.5321
-13.9597 -122.396 86.9785
-72.2337 -71.1655 -97.1872
-67.6831 -72.5535 -76.9812
-63.2843 -78.9783 -59.2162
-57.4388 -80.6808 -39.9135
-51.5478 -84.1244 -21.2577
-45.6928 -89.4546 -2.43258
-41.9519 -92.7553 18.8733
-37.9034 -93.9461 37.4477
-31.2859 -97.2497 52.224
-27.8619 -101.159 74.3631
-22.7893 -104.456 94.373
-79.5882 -54.1867 -92.6195
-75.6031 -56.7631 -72.0592
-70.7576 -60.9508 -55.6732
-64.8657 -63.8837 -35.4329
-60.9155 -66.2814 -14.9189
-54.925 -69.2412 1.96452
-49.9271 -72.081 21.9485
-45.1729 -76.5006 40.1994
-38.4609 -80.9314 60.5146
-35.5623 -81.7134 78.5395
-30.3008 -86.13 99.03
-87.1807 -37.6253 -86.8326
-84.3728 -39.019 -67.1625
-78.8319 -41.1503 -48.9275
-74.0465 -46.8794 -31.0738
-67.8711 -50.4955 -12.613
-63.7764 -51.4481 7.58764
-57.9776 -55.4925 27.7016
-53.4849 -56.8822 46.2376
-47.7797 -62.909 63.9761
-43.5191 -65.6295 83.2112
-37.6462 -67.3839 103.348
-97.5723 -17.5738 -81.9341
-89.4198 -22.25 -63.4337
-85.6288 -25.3555 -44.7817
-79.4588 -28.5518 -24.9035
-75.9703 -31.809 -6.91043
-70.6951 -33.7173 11.7259
-65.5524 -37.5898 32.6121
-62.5584 -41.4008 49.772
-57.3762 -44.8828 72.2131
-51.5093 -48.5972 87.3487
-44.5727 -49.7255 107.935
-102.841 0.0410522 -76.8364
-99.2064 -2.76753 -56.6043
-93.4189 -8.29305 -38.1277
-87.7324 -11.85 -20.2637
-84.336 -13.0327 -0.90285
-79.4596 -17.1305 16.3978
-75.1815 -20.0438 37.3752
-69.3828 -23.9859 56.486
-64.5522 -25.7947 75.3583
-58.945 -30.5966 92.9142
-54.9123 -31.9473 113.573
-111.008 18.4894 -73.3689
-107.593 15.011 -55.1777
-100.243 9.27303 -34.9086
-96.0799 8.72203 -15.9336
-89.7732 5.15169 2.53237
-86.214 0.833645 22.262
-81.6599 -1.17362 42.313
-76.8203 -5.63555 64.1667
-72.0718 -9.48563 81.498
-64.0658 -10.8895 101.543
-62.8841 -15.1584 116.962
-119.017 34.9294 -69.8529
-115.991 31.7116 -48.0215
-108.359 32.2605 -30.0839
-103.608 25.5252 -9.43794
-99.5859 20.8938 11.0453
-95.8726 19.4392 26.6353
-91.542 15.3842 46.0979
-85.0713 10.8896 65.9783
-77.1132 10.5171 83.0826
-75.0454 5.13467 104.032
-70.3323 4.02253 124.635
-125.884 53.1621 -63.9578
-123.366 50.4247 -45.0667
-115.649 45.6587 -23.9723
-110.933 43.9483 -4.75285
-107.181 36.3129 12.1521
-103.317 37.2941 31.7436
-98.4701 32.14 52.0346
-90.3965 30.6309 71.5855
-85.8418 27.4076 90.972
-81.6892 21.5972 108.463
-76.3876 20.0449 127.1
-133.665 70.8145 -56.7911
-129.381 65.9461 -38.6662
-123.865 63.9403 -19.7639
-120.826 60.2211 -0.57545
-115.034 56.9505 18.1539
-110.217 54.0578 38.4683
-106.156 51.8516 55.8497
-100.901 48.3545 74.237
-93.8108 45.9169 95.5062
-90.3375 43.631 114.027
-85.3231 37.8321 134.527
-39.7214 -98.8779 -109.542
-35.0729 -100.483 -90.6633
-28.7303 -105.955 -72.6015
-24.7393 -107.699 -54.5287
-19.112 -108.838 -35.7348
-12.7291 -113.22 -14.6248
-8.50921 -116.775 3.20221
-3.29455 -119.794 21.776
2.49922 -123.472 41.4445
4.28767 -125.963 61.4197
8.92556 -132.042 79.8832
-47.2481 -80.554 -106.814
-42.1866 -84.2455 -85.7853
-37.8115 -88.0402 -69.3732
-29.9724 -91.2081 -47.2587
-26.6779 -93.3099 -29.1136
-22.141 -97.9437 -9.53431
-17.5601 -100.98 8.15765
-11.6866 -104.569 29.2443
-8.41299 -104.902 47.6731
-0.399738 -110.379 65.3696
2.18272 -112.125 86.4886
-54.7604 -63.2861 -101.196
-48.6378 -66.8265 -81.7334
-45.5631 -70.1031 -63.6756
-39.8838 -71.9175 -44.1506
-33.7304 -75.2045 -23.2271
-29.9668 -80.6969 -6.41062
-24.239 -81.9756 12.4634
-20.0145 -86.4628 31.5817
-15.3612 -89.2081 52.7229
-10.4502 -90.6498 70.623
-5.01031 -93.3622 89.0114
-61.6013 -45.9023 -95.8263
-57.0302 -49.6393 -79.0673
-50.9917 -51.1671 -59.8488
-48.2521 -55.5524 -40.5636
-43.616 -58.3747 -18.971
-37.2385 -61.4034 2.36523
-31.7512 -65.2144 19.6104
-26.8841 -67.6518 38.0745
-22.0693 -70.0691 56.0483
-15.7088 -72.2583 76.7665
-12.3706 -77.3887 94.8909
-70.7935 -26.8254 -88.8622
-65.3827 -30.8278 -72.5546
-58.8735 -32.8354 -52.6273
-55.8341 -35.6414 -33.2694
-49.1089 -40.548 -14.435
-47.491 -44.8194 5.44308
-41.387 -47.7372 23.6156
-36.1864 -50.3144 42.9984
-32.67 -51.5418 62.1565
-24.6488 -58.9892 81.9137
-20.2096 -59.201 99.5743
-77.7571 -8.953 -85.7461
-74.8034 -12.7535 -66.3136
-68.5813 -15.995 -47.5582
-61.7354 -19.6322 -27.9717
-58.5192 -21.7819 -10.2923
-54.604 -25.3876 9.5716
-46.9109 -30.6948 27.9001
-43.7903 -33.3737 46.3864
-38.5884 -34.4442 66.6757
-34.6817 -36.95 87.7578
-28.3358 -41.699 104.499
-86.3104 8.32647 -80.7552
-79.7352 6.14911 -60.5954
-74.9687 1.61873 -42.1046
-72.0891 -1.96481 -25.598
-65.5177 -4.23484 -5.98007
-60.198 -7.41779 14.0969
-57.6497 -12.5947 32.3409
-51.1168 -15.4446 53.1018
-44.6015 -17.3713 71.0507
-41.2755 -19.8497 92.5954
-34.8516 -24.6889 110.739
-94.6832 25.5269 -75.612
-89.6708 23.9123 -56.8848
-81.9644 20.6873 -37.8391
-79.1189 17.4661 -17.9227
-73.1301 11.9916 0.646388
-69.6827 8.48975 19.952
-62.147 6.08008 36.3691
-57.3984 4.42621 56.2065
-52.4506 1.07296 78.7748
-48.5603 -4.28575 95.9441
-42.3399 -6.14667 115.826
-102.62 42.3468 -71.8094
-97.0665 40.9703 -52.1776
-92.2504 35.7682 -33.6455
-84.9298 33.6272 -13.5113
-81.7011 28.9794 4.30005
-75.034 28.6107 24.6254
-69.7468 25.2429 42.2135
-67.2355 23.1447 61.249
-60.9679 16.5626 82.2962
-57.2369 14.0045 100.087
-52.366 12.9552 118.811
-108.742 60.6343 -66.296
-103.698 59.6565 -48.5825
-100.021 55.5932 -26.6797
-95.1603 52.0191 -9.05319
-89.5055 47.6535 11.246
-83.3034 47.3192 28.3679
-78.647 41.2251 49.2754
-73.1922 39.0399 66.2545
-69.5059 36.4425 86.5033
-65.0081 32.5021 107.431
-59.6943 29.0291 126.119
-117.634 78.6837 -60.1078
-110.27 76.6254 -41.1808
-106.208 72.8695 -20.9502
-102.505 68.0009 -3.12288
-96.8634 64.9859 13.8097
-90.8798 61.3337 32.8698
-87.6874 60.0437 53.0522
-82.1246 55.0616 71.6798
-76.5859 55.1261 93.4378
-72.1769 52.9244 111.042
-68.2136 45.6696 132.742
-22.4244 -90.8579 -112.614
-16.4548 -92.0038 -95.335
-12.1344 -96.5089 -76.2185
-6.76684 -98.9278 -56.745
-1.16432 -103.551 -36.1536
5.91275 -105.393 -16.7984
8.04981 -110.013 -0.678054
12.3305 -112.64 20.2113
17.9567 -114.509 36.6092
23.3716 -119.212 58.5211
25.9405 -121.757 77.0925
-28.5611 -71.468 -108.194
-25.6659 -76.6823 -91.4071
-20.0529 -77.7948 -71.606
-15.5266 -81.6935 -52.2578
-10.1792 -87.4721 -31.7923
-4.19588 -89.2757 -14.0669
0.29916 -89.1715 6.02723
6.19591 -93.7886 26.0482
8.21416 -99.0079 44.1851
15.4813 -100.157 61.6535
20.0105 -104.127 82.9426
-37.1174 -53.3708 -103.906
-32.087 -58.3155 -85.172
-25.8559 -58.938 -65.2185
-22.8051 -64.2973 -48.0372
-17.6451 -68.3347 -26.9649
-13.0846 -70.388 -9.23636
-6.10882 -72.6972 8.42137
-2.87044 -77.7907 30.6773
2.42976 -79.08 48.344
8.40994 -83.2632 67.6201
12.6687 -85.3371 88.095
-44.342 -36.731 -99.8728
-41.4941 -41.2159 -80.0561
-33.3042 -44.7654 -61.6313
-29.7221 -47.0614 -43.1889
-24.2964 -48.834 -21.7991
-18.2215 -51.524 -3.69766
-16.7159 -56.0793 15.7852
-11.0739 -58.0389 33.3811
-5.73342 -61.4763 54.4648
0.888301 -65.9803 71.8922
5.80767 -70.6079 91.6276
-53.8261 -19.2833 -94.1494
-46.7485 -23.4999 -75.3099
-43.118 -25.4916 -56.6151
-37.6364 -28.8899 -37.098
-34.652 -31.752 -18.2748
-28.4909 -35.8248 0.374311
-22.5364 -38.1371 19.4354
-17.1287 -41.5719 39.6502
-12.9907 -44.02 61.0215
-7.50835 -47.718 77.3727
-4.33419 -49.2417 97.3816
-60.4869 0.406165 -90.5088
-54.7535 -3.82437 -71.2368
-49.9221 -7.9948 -52.7158
-45.8545 -9.45843 -32.0258
-39.7439 -12.7412 -12.8363
-35.4726 -16.8677 5.98432
-31.8186 -20.9544 26.7335
-26.0995 -23.5263 46.4478
-19.6711 -25.8352 63.2698
-15.3848 -30.5499 82.8525
-11.5403 -32.5422 102.021
-66.5414 16.2515 -84.2025
-62.3436 13.1318 -67.054
-58.3874 10.2085 -45.2195
-54.0437 8.27476 -28.7586
-49.0396 2.00825 -6.01055
-42.2449 2.08099 11.554
-38.4426 -3.65932 29.5487
-33.423 -5.45509 48.5829
-27.6275 -9.36742 69.7019
-23.0666 -11.7571 87.5296
-18.5253 -16.146 106.411
-74.3769 34.9666 -77.8017
-70.9494 32.622 -59.7054
-65.6993 27.3281 -40.3301
-60.4699 26.2405 -22.532
-56.4261 20.5307 -2.59522
-49.8811 17.3061 16.6468
-46.1721 15.0808 34.2681
-40.5062 13.2937 55.4375
-36.1266 8.90555 74.2305
-29.5096 5.79263 93.4058
-25.1642 1.80705 114.013
-85.1542 53.0562 -74.5518
-77.7041 49.265 -55.4628
-74.1297 44.7012 -35.8201
-68.8265 43.3173 -17.1988
-63.1885 40.0168 1.44428
-58.5483 36.5191 21.0154
-53.8045 33.958 39.6631
-48.6787 29.0694 60.7973
-41.5395 27.5949 79.5937
-40.4671 22.374 97.3404
-34.5952 18.3054 117.705
-90.1345 70.9958 -68.9907
-85.6861 68.5002 -48.6481
-81.4475 65.5638 -32.0151
-75.7484 60.7631 -12.8924
-68.6491 56.063 6.63068
-66.2807 53.9331 26.1062
-62.2142 50.318 44.4961
-57.9582 48.3701 61.9378
-50.7216 43.8116 82.8261
-47.1921 39.5135 103.557
-41.7241 38.6039 119.774
-98.1114 87.4272 -64.8911
-94.0376 82.272 -45.1461
-88.7379 80.1565 -26.5065
-83.2662 77.017 -6.89656
-77.375 75.6672 11.5671
-73.175 70.088 32.5077
-68.9017 66.5872 50.7613
-64.0422 65.5531 69.9606
-58.1956 60.0036 90.0464
-53.9932 57.5712 107.444
-49.6643 56.5513 127.448
-4.43373 -79.2477 -117.753
0.914134 -84.3112 -99.0296
4.6129 -88.725 -80.0369
11.1427 -91.1155 -59.5759
15.3514 -95.1301 -42.2924
19.3219 -97.566 -21.5426
24.9152 -100.587 0.400709
29.609 -102.702 16.8882
36.1662 -107.094 35.6393
40.6128 -110.098 54.4805
45.7609 -112.677 72.9682
-11.5235 -62.756 -112.224
-5.76251 -66.8712 -91.9909
-2.56068 -69.0012 -73.9136
3.0903 -73.0392 -54.8806
9.23972 -77.3172 -38.3178
11.892 -80.4646 -15.3442
20.0091 -81.9604 1.0354
24.5752 -85.9336 20.3675
28.6438 -89.0774 39.8622
34.0895 -91.554 58.5912
38.3897 -95.9541 80.1051
-19.4089 -45.876 -106.362
-13.8787 -49.4899 -88.7346
-10.2201 -51.3989 -68.0054
-5.54307 -56.2645 -49.34
0.510573 -57.726 -31.8261
4.35595 -63.3518 -13.7617
11.6332 -64.0851 8.03575
15.6207 -67.1039 26.4454
19.7586 -71.8756 45.9397
26.2395 -74.0826 65.6576
30.8222 -79.1452 82.5301
-26.7262 -27.7937 -102.718
-22.397 -32.1278 -81.8942
-16.803 -36.5728 -64.2355
-12.2531 -35.3916 -44.5228
-7.75037 -41.7154 -26.1755
-3.98142 -44.7156 -6.01309
3.98555 -46.9387 10.8193
8.98056 -49.0617 32.457
12.2235 -52.4253 51.8785
18.2073 -56.7406 69.7655
23.9003 -59.652 89.1806
-35.7582 -8.38229 -98.8463
-30.7093 -12.9364 -77.7628
-23.3916 -17.3931 -58.3371
-18.6492 -18.578 -40.0554
-15.9655 -24.4449 -21.3386
-10.4129 -25.3577 -1.34481
-5.11025 -28.7208 16.6942
0.866887 -30.8805 37.1942
