
default_dir_path: ../../ply_data/rotation_only/

corresp_img_file_name: 

corresp_ply_file_name: 
s10-r001-d15.dat
s10.dat

img_file_path: 

ply_file_path: 
Rotation Point
Point: corresp_plypoint
-7.07106781186548 -12.2474487139159               -10
-7.07106781186548 -12.2474487139159                -8
-7.07106781186548 -12.2474487139159                -6
-7.07106781186548 -12.2474487139159                -4
-7.07106781186548 -12.2474487139159                -2
-7.07106781186548 -12.2474487139159                 0
-7.07106781186548 -12.2474487139159                 2
-7.07106781186548 -12.2474487139159                 4
-7.07106781186548 -12.2474487139159                 6
-7.07106781186548 -12.2474487139159                 8
-7.07106781186548 -12.2474487139159                10
-7.58870590207052 -10.3155970613378               -10
-7.58870590207052 -10.3155970613378                -8
-7.58870590207052 -10.3155970613378                -6
-7.58870590207052 -10.3155970613378                -4
-7.58870590207052 -10.3155970613378                -2
-7.58870590207052 -10.3155970613378                 0
-7.58870590207052 -10.3155970613378                 2
-7.58870590207052 -10.3155970613378                 4
-7.58870590207052 -10.3155970613378                 6
-7.58870590207052 -10.3155970613378                 8
-7.58870590207052 -10.3155970613378                10
-8.10634399227556 -8.38374540875962               -10
-8.10634399227556 -8.38374540875962                -8
-8.10634399227556 -8.38374540875962                -6
-8.10634399227556 -8.38374540875962                -4
-8.10634399227556 -8.38374540875962                -2
-8.10634399227556 -8.38374540875962                 0
-8.10634399227556 -8.38374540875962                 2
-8.10634399227556 -8.38374540875962                 4
-8.10634399227556 -8.38374540875962                 6
-8.10634399227556 -8.38374540875962                 8
-8.10634399227556 -8.38374540875962                10
 -8.6239820824806 -6.45189375618148               -10
 -8.6239820824806 -6.45189375618148                -8
 -8.6239820824806 -6.45189375618148                -6
 -8.6239820824806 -6.45189375618148                -4
 -8.6239820824806 -6.45189375618148                -2
 -8.6239820824806 -6.45189375618148                 0
 -8.6239820824806 -6.45189375618148                 2
 -8.6239820824806 -6.45189375618148                 4
 -8.6239820824806 -6.45189375618148                 6
 -8.6239820824806 -6.45189375618148                 8
 -8.6239820824806 -6.45189375618148                10
-9.14162017268564 -4.52004210360334               -10
-9.14162017268564 -4.52004210360334                -8
