# 併合されたデータ
# point
# データ数
50
# データ (ここから)
# 平面格子データ
# point
# データ数
# データ (ここから)
2.23205 0.133975 3
1.48205 1.43301 3
0.732051 2.73205 3
-0.0179492 4.03109 3
-0.767949 5.33013 3
2.23205 0.133975 1.5
1.48205 1.43301 1.5
0.732051 2.73205 1.5
-0.0179492 4.03109 1.5
-0.767949 5.33013 1.5
2.23205 0.133975 0
1.48205 1.43301 0
0.732051 2.73205 0
-0.0179492 4.03109 0
-0.767949 5.33013 0
2.23205 0.133975 -1.5
1.48205 1.43301 -1.5
0.732051 2.73205 -1.5
-0.0179492 4.03109 -1.5
-0.767949 5.33013 -1.5
2.23205 0.133975 -3
1.48205 1.43301 -3
0.732051 2.73205 -3
-0.0179492 4.03109 -3
-0.767949 5.33013 -3
# データ (ここまで)
# 平面格子データ
# point
# データ数
# データ (ここから)
5 -5 5
5 -2.5 5
5 0 5
5 2.5 5
5 5 5
5 -5 2.5
5 -2.5 2.5
5 0 2.5
5 2.5 2.5
5 5 2.5
5 -5 0
5 -2.5 0
5 0 0
5 2.5 0
5 5 0
5 -5 -2.5
5 -2.5 -2.5
5 0 -2.5
5 2.5 -2.5
5 5 -2.5
5 -5 -5
5 -2.5 -5
5 0 -5
5 2.5 -5
5 5 -5
# データ (ここまで)
# データ (ここまで)
